作品ID,作品名,作品名読み,分類番号,文字遣い種別,人物ID,姓,名,姓読み,名読み,テキストファイルURL,XHTML/HTMLファイルURL
047417,越後獅子,えちごじし,NDC 913,新字新仮名,001305,羽志,主水,はし,もんど,https://www.aozora.gr.jp/cards/001305/files/47417_ruby_33644.zip,https://www.aozora.gr.jp/cards/001305/files/47417_34393.html
047418,監獄部屋,かんごくべや,NDC 913,新字新仮名,001305,羽志,主水,はし,もんど,https://www.aozora.gr.jp/cards/001305/files/47418_ruby_29113.zip,https://www.aozora.gr.jp/cards/001305/files/47418_29114.html
047607,殺人迷路,さつじんめいろ,NDC 913,新字新仮名,000900,橋本,五郎,はしもと,ごろう,https://www.aozora.gr.jp/cards/000900/files/47607_ruby_29703.zip,https://www.aozora.gr.jp/cards/000900/files/47607_30948.html
043606,自殺を買う話,じさつをかうはなし,NDC 913,新字新仮名,000900,橋本,五郎,はしもと,ごろう,https://www.aozora.gr.jp/cards/000900/files/43606_ruby_17004.zip,https://www.aozora.gr.jp/cards/000900/files/43606_17125.html
047606,小曲,しょうきょく,NDC 913,新字新仮名,000900,橋本,五郎,はしもと,ごろう,https://www.aozora.gr.jp/cards/000900/files/47606_ruby_29647.zip,https://www.aozora.gr.jp/cards/000900/files/47606_30635.html
003829,地図にない街,ちずにないまち,NDC 913,新字新仮名,000900,橋本,五郎,はしもと,ごろう,https://www.aozora.gr.jp/cards/000900/files/3829_ruby_15600.zip,https://www.aozora.gr.jp/cards/000900/files/3829_15671.html
047768,撞球室の七人,どうきゅうしつのしちにん,NDC 913,新字新仮名,000900,橋本,五郎,はしもと,ごろう,https://www.aozora.gr.jp/cards/000900/files/47768_ruby_32680.zip,https://www.aozora.gr.jp/cards/000900/files/47768_33421.html
000672,落窪物語,おちくぼものがたり,NDC 913,新字新仮名,000128,長谷,悟,はせ,さとる,http://www.geocities.jp/hase5732/index.html,
047338,糸繰沼,いととりぬま,NDC 913,新字新仮名,000726,長谷川,時雨,はせがわ,しぐれ,https://www.aozora.gr.jp/cards/000726/files/47338_ruby_28456.zip,https://www.aozora.gr.jp/cards/000726/files/47338_28723.html
047339,人魂火,ひとだま,NDC 913,新字新仮名,000726,長谷川,時雨,はせがわ,しぐれ,https://www.aozora.gr.jp/cards/000726/files/47339_ruby_28457.zip,https://www.aozora.gr.jp/cards/000726/files/47339_28724.html
000704,サブの馬鹿,サブのばか,NDC 913,新字新仮名,000088,長谷川,集平,はせがわ,しゅうへい,,
000734,長崎絵本セミナリヨ七ヶ条,ながさきえほんセミナリヨななかじょう,NDC 913,新字新仮名,000088,長谷川,集平,はせがわ,しゅうへい,,
000910,夜の三角形,よるのさんかくけい,NDC K913,新字新仮名,000088,長谷川,集平,はせがわ,しゅうへい,,
055793,討たせてやらぬ敵討,うたせてやらぬかたきうち,NDC 913,新字新仮名,001726,長谷川,伸,はせがわ,しん,https://www.aozora.gr.jp/cards/001726/files/55793_ruby_57354.zip,https://www.aozora.gr.jp/cards/001726/files/55793_57402.html
000747,スレイヴ,スレイヴ,NDC 913,新字新仮名,000144,畑仲,哲雄,はたなか,てつお,http://homepage3.nifty.com/hatanaka/slave/,http://homepage3.nifty.com/hatanaka/slave/
051270,悪魔の弟子,あくまのでし,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/51270_ruby_47852.zip,https://www.aozora.gr.jp/cards/000289/files/51270_47963.html
051271,彼が殺したか,かれがころしたか,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/51271_ruby_47853.zip,https://www.aozora.gr.jp/cards/000289/files/51271_47964.html
001797,彼は誰を殺したか,かれはだれをころしたか,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/1797_ruby_22482.zip,https://www.aozora.gr.jp/cards/000289/files/1797_22483.html
001796,殺された天一坊,ころされたてんいちぼう,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/1796_ruby_22484.zip,https://www.aozora.gr.jp/cards/000289/files/1796_22485.html
001799,殺人鬼,さつじんき,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/1799_ruby_17480.zip,https://www.aozora.gr.jp/cards/000289/files/1799_19399.html
047764,殺人迷路,さつじんめいろ,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/47764_ruby_29706.zip,https://www.aozora.gr.jp/cards/000289/files/47764_30950.html
051272,死者の権利,ししゃのけんり,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/51272_ruby_47857.zip,https://www.aozora.gr.jp/cards/000289/files/51272_47965.html
051273,正義,せいぎ,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/51273_ruby_42937.zip,https://www.aozora.gr.jp/cards/000289/files/51273_43408.html
046613,黄昏の告白,たそがれのこくはく,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/46613_ruby_27997.zip,https://www.aozora.gr.jp/cards/000289/files/46613_27999.html
001798,途上の犯人,とじょうのはんにん,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/1798_ruby_22489.zip,https://www.aozora.gr.jp/cards/000289/files/1798_22490.html
001795,夢の殺人,ゆめのさつじん,NDC 913,新字新仮名,000289,浜尾,四郎,はまお,しろう,https://www.aozora.gr.jp/cards/000289/files/1795_ruby_22491.zip,https://www.aozora.gr.jp/cards/000289/files/1795_22492.html
001812,仇討たれ戯作,あだうたれげさく,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1812_ruby_7902.zip,https://www.aozora.gr.jp/cards/000290/files/1812_7903.html
001811,あの顔,あのかお,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1811_ruby_18350.zip,https://www.aozora.gr.jp/cards/000290/files/1811_18470.html
001809,寛永相合傘,かんえいあいあいがさ,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1809_ruby_7904.zip,https://www.aozora.gr.jp/cards/000290/files/1809_7905.html
047988,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/47988_ruby_31587.zip,https://www.aozora.gr.jp/cards/000290/files/47988_31607.html
048053,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48053_ruby_31588.zip,https://www.aozora.gr.jp/cards/000290/files/48053_31608.html
048052,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48052_ruby_31589.zip,https://www.aozora.gr.jp/cards/000290/files/48052_31609.html
048051,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48051_ruby_31590.zip,https://www.aozora.gr.jp/cards/000290/files/48051_31610.html
048050,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48050_ruby_31591.zip,https://www.aozora.gr.jp/cards/000290/files/48050_31611.html
048049,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48049_ruby_31592.zip,https://www.aozora.gr.jp/cards/000290/files/48049_31612.html
048048,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48048_ruby_31593.zip,https://www.aozora.gr.jp/cards/000290/files/48048_31613.html
048047,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48047_ruby_31594.zip,https://www.aozora.gr.jp/cards/000290/files/48047_31614.html
048046,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48046_ruby_31595.zip,https://www.aozora.gr.jp/cards/000290/files/48046_31615.html
048045,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48045_ruby_31596.zip,https://www.aozora.gr.jp/cards/000290/files/48045_31616.html
048044,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48044_ruby_31597.zip,https://www.aozora.gr.jp/cards/000290/files/48044_31617.html
048043,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48043_ruby_31598.zip,https://www.aozora.gr.jp/cards/000290/files/48043_31618.html
048042,釘抜藤吉捕物覚書,くぎぬきとうきちとりものおぼえがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48042_ruby_31599.zip,https://www.aozora.gr.jp/cards/000290/files/48042_31619.html
001810,口笛を吹く武士,くちぶえをふくぶし,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1810_ruby_7906.zip,https://www.aozora.gr.jp/cards/000290/files/1810_7907.html
001808,元禄十三年,げんろくじゅうさんねん,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1808_ruby_7908.zip,https://www.aozora.gr.jp/cards/000290/files/1808_7909.html
046228,巷説享保図絵,こうせつきょうほうずえ,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/46228_ruby_36874.zip,https://www.aozora.gr.jp/cards/000290/files/46228_37052.html
024376,丹下左膳,たんげさぜん,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/24376_ruby_19087.zip,https://www.aozora.gr.jp/cards/000290/files/24376_19396.html
024377,丹下左膳,たんげさぜん,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/24377_ruby_19091.zip,https://www.aozora.gr.jp/cards/000290/files/24377_20635.html
001800,丹下左膳,たんげさぜん,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1800_ruby_9298.zip,https://www.aozora.gr.jp/cards/000290/files/1800_9299.html
046229,つづれ烏羽玉,つづれうばたま,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/46229_ruby_33753.zip,https://www.aozora.gr.jp/cards/000290/files/46229_34397.html
048041,早耳三次捕物聞書,はやみみさんじとりものききがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48041_ruby_31600.zip,https://www.aozora.gr.jp/cards/000290/files/48041_31620.html
048040,早耳三次捕物聞書,はやみみさんじとりものききがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48040_ruby_31601.zip,https://www.aozora.gr.jp/cards/000290/files/48040_31621.html
048039,早耳三次捕物聞書,はやみみさんじとりものききがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48039_ruby_31602.zip,https://www.aozora.gr.jp/cards/000290/files/48039_31622.html
048038,早耳三次捕物聞書,はやみみさんじとりものききがき,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/48038_ruby_31603.zip,https://www.aozora.gr.jp/cards/000290/files/48038_31623.html
001804,平馬と鶯,へいまとうぐいす,NDC K913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1804_ruby_18351.zip,https://www.aozora.gr.jp/cards/000290/files/1804_18468.html
001803,煩悩秘文書,ぼんのうひぶんしょ,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/1803_ruby_31604.zip,https://www.aozora.gr.jp/cards/000290/files/1803_31624.html
045670,魔像,まぞう,NDC 913,新字新仮名,000290,林,不忘,はやし,ふぼう,https://www.aozora.gr.jp/cards/000290/files/45670_ruby_31261.zip,https://www.aozora.gr.jp/cards/000290/files/45670_32794.html
024370,お父さん,おとうさん,NDC K913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/24370_txt_13777.zip,https://www.aozora.gr.jp/cards/000291/files/24370_18911.html
050922,帯広まで,おびひろまで,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/50922_ruby_47128.zip,https://www.aozora.gr.jp/cards/000291/files/50922_47275.html
003047,蛙,かえる,NDC K913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/3047_ruby_19539.zip,https://www.aozora.gr.jp/cards/000291/files/3047_19540.html
042334,貸家探し,かしやさがし,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/42334_ruby_16189.zip,https://www.aozora.gr.jp/cards/000291/files/42334_16284.html
001817,河沙魚,かわはぜ,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/1817_ruby_28242.zip,https://www.aozora.gr.jp/cards/000291/files/1817_28583.html
001815,魚の序文,さかなのじょぶん,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/1815_ruby_24166.zip,https://www.aozora.gr.jp/cards/000291/files/1815_24392.html
001813,新版　放浪記,しんぱん　ほうろうき,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/1813_ruby_28358.zip,https://www.aozora.gr.jp/cards/000291/files/1813_30136.html
024346,清修館挿話,せいしゅうかんそうわ,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/24346_txt_13997.zip,https://www.aozora.gr.jp/cards/000291/files/24346_18918.html
001816,清貧の書,せいひんのしょ,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/1816_ruby_24167.zip,https://www.aozora.gr.jp/cards/000291/files/1816_24390.html
024372,鶴の笛,つるのふえ,NDC K913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/24372_txt_13779.zip,https://www.aozora.gr.jp/cards/000291/files/24372_18920.html
003220,泣虫小僧,なきむしこぞう,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/3220_ruby_8584.zip,https://www.aozora.gr.jp/cards/000291/files/3220_11977.html
024369,ひらめの学校,ひらめのがっこう,NDC K913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/24369_txt_15408.zip,https://www.aozora.gr.jp/cards/000291/files/24369_15543.html
001814,風琴と魚の町,ふうきんとさかなのまち,NDC 913,新字新仮名,000291,林,芙美子,はやし,ふみこ,https://www.aozora.gr.jp/cards/000291/files/1814_ruby_24165.zip,https://www.aozora.gr.jp/cards/000291/files/1814_24391.html
