4052,小倉西高校新聞への回答,こくらにしこうこうしんぶんへのかいとう,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/4052_txt_12527.zip,https://www.aozora.gr.jp/cards/000311/files/4052_12806.html,530
51107,三か月,みかづき,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51107_ruby_51907.zip,https://www.aozora.gr.jp/cards/001475/files/51107_51924.html,531
51112,童謡,どうよう,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51112_ruby_51900.zip,https://www.aozora.gr.jp/cards/001475/files/51112_51919.html,532
55550,少女受胎,しょうじょじゅたい,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55550_ruby_55948.zip,https://www.aozora.gr.jp/cards/001471/files/55550_55993.html,534
55543,自然教徒,しぜんきょうと,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55543_txt_55939.zip,https://www.aozora.gr.jp/cards/001471/files/55543_55984.html,536
3486,地方文化・文学運動にのぞむもの,ちほうぶんか・ぶんがくうんどうにのぞむもの,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3486_txt_7664.zip,https://www.aozora.gr.jp/cards/000311/files/3486_12392.html,536
55562,泣きながら眠った子,なきながらねむったこ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55562_txt_56301.zip,https://www.aozora.gr.jp/cards/001471/files/55562_56349.html,541
55565,ヌタプカムシペ山脈の畔り,ヌタプカムシペさんみゃくのほとり,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55565_txt_56306.zip,https://www.aozora.gr.jp/cards/001471/files/55565_56354.html,541
3992,読み落した古典作品,よみおとしたこてんさくひん,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3992_txt_12681.zip,https://www.aozora.gr.jp/cards/000311/files/3992_13086.html,544
55567,有髪の僧,うはつのそう,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55567_ruby_56845.zip,https://www.aozora.gr.jp/cards/001471/files/55567_56893.html,547
55582,猛炎,もうえん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55582_txt_56866.zip,https://www.aozora.gr.jp/cards/001471/files/55582_56914.html,547
54822,冬に死す,ふゆにしす,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54822_ruby_54740.zip,https://www.aozora.gr.jp/cards/001675/files/54822_54785.html,548
3705,強い影響を与えた点で,つよいえいきょうをあたえたてんで,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3705_txt_12660.zip,https://www.aozora.gr.jp/cards/000311/files/3705_13065.html,549
55587,徒弟,とてい,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55587_ruby_56297.zip,https://www.aozora.gr.jp/cards/001471/files/55587_56345.html,553
