サンプルID	記事ID	人名ID	役割	初刊情報	初出情報
PB45_00076	PB45_00076_F001	0	原著者	2004	
PB45_00076	PB45_00076_F001	2509456	訳者	2004	
PB45_00076	PB45_00076_F001	2509458	訳者	2004	
PB45_00076	PB45_00076_V001	0	原著者	2004	
PB45_00076	PB45_00076_V001	2509456	訳者	2004	
PB45_00076	PB45_00076_V001	2509458	訳者	2004	
PB45_00077	PB45_00077_F001	87303	実著者	1981	
PB45_00077	PB45_00077_V001	87303	実著者	1981	
PB45_00079	PB45_00079_F001	105030	実著者	2004	
PB45_00079	PB45_00079_V001	105030	実著者	2004	
PB45_00080	PB45_00080_F001	559364	実著者	2004	
PB45_00080	PB45_00080_V001	559364	実著者	2004	
PB45_00081	PB45_00081_F001	142080	実著者	2004	
PB45_00081	PB45_00081_F001	180239	実著者	2004	
PB45_00081	PB45_00081_V001	142080	実著者	2004	
PB45_00081	PB45_00081_V001	180239	実著者	2004	
PB45_00084	PB45_00084_F001	954445	実著者	2004	
PB45_00084	PB45_00084_V001	954445	実著者	2004	
PB45_00085	PB45_00085_F001	165891	実著者	2004	
PB45_00085	PB45_00085_V001	165891	実著者	2004	
PB45_00088	PB45_00088_F001	9999215	実著者	2004	
PB45_00088	PB45_00088_V001	9999215	実著者	2004	
PB45_00089	PB45_00089_F001	136891	実著者	2004	
PB45_00089	PB45_00089_V001	136891	実著者	2004	
PB45_00092	PB45_00092_F001	217210	実著者	2004	
PB45_00092	PB45_00092_V001	217210	実著者	2004	
PB45_00094	PB45_00094_F001	87303	実著者	1977-1978	
PB45_00094	PB45_00094_V001	87303	実著者	1977-1978	
PB45_00095	PB45_00095_F001	328982	訳者	2004	
PB45_00095	PB45_00095_F001	955435	原著者	2004	
PB45_00095	PB45_00095_V001	328982	訳者	2004	
PB45_00095	PB45_00095_V001	955435	原著者	2004	
PB45_00096	PB45_00096_F001	2510244	実著者	2004	
PB45_00096	PB45_00096_V001	2510244	実著者	2004	
PB45_00097	PB45_00097_F001	2509453	実著者	2004	
PB45_00097	PB45_00097_F001	2509454	実著者	2004	
PB45_00097	PB45_00097_V001	2509453	実著者	2004	
PB45_00097	PB45_00097_V001	2509454	実著者	2004	
PB45_00098	PB45_00098_F001	986082	実著者	2004	
PB45_00098	PB45_00098_V001	986082	実著者	2004	
PB45_00099	PB45_00099_F001	164817	実著者	2004	
PB45_00099	PB45_00099_F001	974096	実著者	2004	
PB45_00099	PB45_00099_V001	164817	実著者	2004	
PB45_00099	PB45_00099_V001	974096	実著者	2004	
PB45_00101	PB45_00101_F001	2505951	実著者	2004	
PB45_00101	PB45_00101_V001	2505951	実著者	2004	
PB45_00102	PB45_00102_F001	954795	実著者	2004	
PB45_00102	PB45_00102_V001	954795	実著者	2004	
PB45_00103	PB45_00103_F001	816676	実著者	2004	
PB45_00103	PB45_00103_V001	816676	実著者	2004	
PB45_00107	PB45_00107_F001	973697	実著者	2004	
PB45_00107	PB45_00107_V001	973697	実著者	2004	
PB45_00108	PB45_00108_F001	901566	訳者	2004	
PB45_00108	PB45_00108_F001	967991	原著者	2004	
PB45_00108	PB45_00108_V001	901566	訳者	2004	
PB45_00108	PB45_00108_V001	967991	原著者	2004	
PB45_00109	PB45_00109_F001	984950	実著者	2004	
PB45_00109	PB45_00109_F002	984950	実著者	2004	
PB45_00109	PB45_00109_V001	984950	実著者	2004	
PB45_00110	PB45_00110_F001	77577	実著者	2004	
PB45_00110	PB45_00110_V001	77577	実著者	2004	
PB45_00111	PB45_00111_F001	0	実著者	2004	
PB45_00111	PB45_00111_V001	0	実著者	2004	
PB45_00113	PB45_00113_F001	1	実著者	1995	
PB45_00113	PB45_00113_V001	1	実著者	1995	
PB45_00116	PB45_00116_F001	384697	実著者	2004	2003
PB45_00116	PB45_00116_V001	384697	実著者	2004	2003
PB45_00117	PB45_00117_F001	948407	実著者	2004	
PB45_00117	PB45_00117_V001	948407	実著者	2004	
PB45_00118	PB45_00118_F001	996249	実著者	2004	
PB45_00118	PB45_00118_V001	996249	実著者	2004	
PB45_00119	PB45_00119_F001	160790	実著者	2004	
PB45_00119	PB45_00119_V001	160790	実著者	2004	
PB45_00120	PB45_00120_F001	988001	実著者	2004	
PB45_00120	PB45_00120_V001	988001	実著者	2004	
PB45_00124	PB45_00124_F001	691215	訳者	2004	
PB45_00124	PB45_00124_F001	970777	原著者	2004	
PB45_00124	PB45_00124_V001	691215	訳者	2004	
PB45_00124	PB45_00124_V001	970777	原著者	2004	
PB45_00126	PB45_00126_F001	973990	実著者	2004	
PB45_00126	PB45_00126_V001	973990	実著者	2004	
PB45_00131	PB45_00131_F001	2503761	実著者	2004	
PB45_00131	PB45_00131_V001	2503761	実著者	2004	
PB45_00136	PB45_00136_F001	972348	実著者	2004	
PB45_00136	PB45_00136_F001	972349	実著者	2004	
PB45_00136	PB45_00136_V001	972348	実著者	2004	
PB45_00136	PB45_00136_V001	972349	実著者	2004	
PB45_00139	PB45_00139_F001	959453	実著者	2004	
PB45_00139	PB45_00139_V001	959453	実著者	2004	
PB45_00140	PB45_00140_F001	368802	実著者	2004	
PB45_00140	PB45_00140_V001	368802	実著者	2004	
PB45_00143	PB45_00143_F001	0	実著者	2004	
PB45_00143	PB45_00143_V001	0	実著者	2004	
PB45_00147	PB45_00147_F001	14298	実著者	1972	
PB45_00147	PB45_00147_V001	14298	実著者	1972	
PB45_00148	PB45_00148_F001	9982	実著者	1997	
PB45_00148	PB45_00148_F001	2507584	実著者	1997	
PB45_00148	PB45_00148_V001	9982	実著者	1997	
PB45_00148	PB45_00148_V001	2507584	実著者	1997	
PB45_00149	PB45_00149_F001	1	実著者	2004	
PB45_00149	PB45_00149_V001	1	実著者	2004	
PB45_00150	PB45_00150_F001	909429	実著者	2004	
PB45_00150	PB45_00150_V001	909429	実著者	2004	
PB45_00151	PB45_00151_F001	972348	実著者	2004	
PB45_00151	PB45_00151_F001	972349	実著者	2004	
PB45_00151	PB45_00151_V001	972348	実著者	2004	
PB45_00151	PB45_00151_V001	972349	実著者	2004	
PB45_00152	PB45_00152_F001	941898	実著者	2004	
PB45_00152	PB45_00152_F001	941900	実著者	2004	
PB45_00152	PB45_00152_V001	941898	実著者	2004	
PB45_00152	PB45_00152_V001	941900	実著者	2004	
PB45_00154	PB45_00154_F001	130640	実著者	2004	2003-2004
PB45_00154	PB45_00154_V001	130640	実著者	2004	2003-2004
PB45_00160	PB45_00160_F001	662190	実著者	2004	
PB45_00160	PB45_00160_V001	662190	実著者	2004	
PB45_00161	PB45_00161_F001	1	実著者	2004	
PB45_00161	PB45_00161_V001	1	実著者	2004	
PB45_00165	PB45_00165_F001	199768	実著者	2004	
PB45_00165	PB45_00165_V001	199768	実著者	2004	
PB45_00167	PB45_00167_F001	9999148	実著者	2004	
PB45_00167	PB45_00167_V001	9999148	実著者	2004	
PB45_00172	PB45_00172_F001	0	実著者	2004	
PB45_00172	PB45_00172_V001	0	実著者	2004	
PB45_00173	PB45_00173_F001	754884	実著者	2004	
PB45_00173	PB45_00173_V001	754884	実著者	2004	
PB45_00174	PB45_00174_F001	72392	実著者	2004	1990
PB45_00174	PB45_00174_V001	72392	実著者	2004	1990
PB45_00175	PB45_00175_F001	969475	実著者	2004	
PB45_00175	PB45_00175_F001	969476	実著者	2004	
PB45_00175	PB45_00175_V001	969475	実著者	2004	
PB45_00175	PB45_00175_V001	969476	実著者	2004	
PB45_00176	PB45_00176_F001	983359	実著者	2004	
PB45_00176	PB45_00176_V001	983359	実著者	2004	
PB45_00177	PB45_00177_F001	164755	実著者	2004	2003-2004
PB45_00177	PB45_00177_F001	2503702	実著者	2004	2003-2004
PB45_00177	PB45_00177_V001	164755	実著者	2004	2003-2004
PB45_00177	PB45_00177_V001	2503702	実著者	2004	2003-2004
PB45_00178	PB45_00178_F001	978433	実著者	2004	
PB45_00178	PB45_00178_V001	978433	実著者	2004	
PB45_00180	PB45_00180_F001	147375	実著者	1957	
PB45_00180	PB45_00180_V001	147375	実著者	1957	
PB45_00181	PB45_00181_F001	171599	実著者	2004	
PB45_00181	PB45_00181_V001	171599	実著者	2004	
PB45_00182	PB45_00182_F001	132739	実著者	2004	
PB45_00182	PB45_00182_V001	132739	実著者	2004	
PB45_00183	PB45_00183_F001	140287	実著者	2004	
PB45_00183	PB45_00183_V001	140287	実著者	2004	
PB45_00185	PB45_00185_F001	620159	実著者	2004	
PB45_00185	PB45_00185_F002	620159	実著者	2004	
PB45_00185	PB45_00185_V001	620159	実著者	2004	
PB45_00186	PB45_00186_F001	0	実著者	2004	
PB45_00186	PB45_00186_V001	0	実著者	2004	
PB45_00188	PB45_00188_F001	959274	実著者	2004	
PB45_00188	PB45_00188_V001	959274	実著者	2004	
PB45_00191	PB45_00191_F001	0	原著者	2004	
PB45_00191	PB45_00191_F001	999053	訳者	2004	
PB45_00191	PB45_00191_V001	0	原著者	2004	
PB45_00191	PB45_00191_V001	999053	訳者	2004	
PB45_00193	PB45_00193_F001	0	実著者	2004	
PB45_00193	PB45_00193_V001	0	実著者	2004	
PB45_00194	PB45_00194_F001	357138	実著者	2004	2000
PB45_00194	PB45_00194_F002	357138	実著者	2004	2000
PB45_00194	PB45_00194_V001	357138	実著者	2004	2000
PB45_00195	PB45_00195_F001	968086	実著者	2004	
PB45_00195	PB45_00195_V001	968086	実著者	2004	
PB45_00198	PB45_00198_F001	661974	実著者	2004	
PB45_00198	PB45_00198_V001	661974	実著者	2004	
PB45_00199	PB45_00199_F001	2509652	実著者	2004	
PB45_00199	PB45_00199_F001	2509910	実著者	2004	
PB45_00199	PB45_00199_V001	2509652	実著者	2004	
PB45_00199	PB45_00199_V001	2509910	実著者	2004	
PB45_00201	PB45_00201_F001	1	実著者	2004	
PB45_00201	PB45_00201_V001	1	実著者	2004	
PB45_00203	PB45_00203_F001	2509552	実著者	2004	
PB45_00203	PB45_00203_V001	2509552	実著者	2004	
PB45_00206	PB45_00206_F001	0	実著者	2004	
PB45_00206	PB45_00206_V001	0	実著者	2004	
PB45_00208	PB45_00208_F001	76505	実著者	2004	2002-2003
PB45_00208	PB45_00208_V001	76505	実著者	2004	2002-2003
PB45_00209	PB45_00209_F001	2502569	実著者	2004	
PB45_00209	PB45_00209_V001	2502569	実著者	2004	
PB45_00211	PB45_00211_F001	864511	実著者	2004	
PB45_00211	PB45_00211_V001	864511	実著者	2004	
PB45_00212	PB45_00212_F001	1	実著者	1990	
PB45_00212	PB45_00212_V001	1	実著者	1990	
PB45_00213	PB45_00213_F001	356725	実著者	2000	
PB45_00213	PB45_00213_V001	356725	実著者	2000	
PB45_00215	PB45_00215_F001	361275	実著者	2002	
PB45_00215	PB45_00215_V001	361275	実著者	2002	
PB45_00216	PB45_00216_F001	98958	実著者	2004	
PB45_00216	PB45_00216_V001	98958	実著者	2004	
PB45_00220	PB45_00220_F001	867523	実著者	2001	
PB45_00220	PB45_00220_V001	867523	実著者	2001	
PB45_00226	PB45_00226_F001	964815	実著者	2004	
PB45_00226	PB45_00226_V001	964815	実著者	2004	
PB45_00229	PB45_00229_F001	955299	実著者	2004	
PB45_00229	PB45_00229_V001	955299	実著者	2004	
PB45_00230	PB45_00230_F001	0	実著者	1985	
PB45_00230	PB45_00230_V001	0	実著者	1985	
PB45_00231	PB45_00231_F001	207215	実著者	1990	
PB45_00231	PB45_00231_V001	207215	実著者	1990	
PB45_00236	PB45_00236_F001	759837	実著者	2004	
PB45_00236	PB45_00236_V001	759837	実著者	2004	
PB45_00237	PB45_00237_F001	858053	実著者	2004	
PB45_00237	PB45_00237_V001	858053	実著者	2004	
PB45_00238	PB45_00238_F001	885955	原著者	2004	
PB45_00238	PB45_00238_F001	885956	原著者	2004	
PB45_00238	PB45_00238_F001	2504915	訳者	2004	
PB45_00238	PB45_00238_V001	885955	原著者	2004	
PB45_00238	PB45_00238_V001	885956	原著者	2004	
PB45_00238	PB45_00238_V001	2504915	訳者	2004	
PB45_00239	PB45_00239_F001	0	実著者	2004	
PB45_00239	PB45_00239_V001	0	実著者	2004	
PB45_00240	PB45_00240_F001	806145	実著者	2004	
PB45_00240	PB45_00240_V001	806145	実著者	2004	
PB45_00241	PB45_00241_F001	365780	実著者	2004	
PB45_00241	PB45_00241_F002	365780	実著者	2004	
PB45_00241	PB45_00241_V001	365780	実著者	2004	
PB45_00242	PB45_00242_F001	968841	実著者	2004	
PB45_00242	PB45_00242_V001	968841	実著者	2004	
PB45_00245	PB45_00245_F001	727269	実著者	2004	
PB45_00245	PB45_00245_V001	727269	実著者	2004	
PB45_00246	PB45_00246_F001	938788	実著者	2004	
PB45_00246	PB45_00246_V001	938788	実著者	2004	
PB45_00247	PB45_00247_F001	9999236	実著者	2004	
PB45_00247	PB45_00247_V001	9999236	実著者	2004	
PB45_00249	PB45_00249_F001	557442	実著者	2004	
PB45_00249	PB45_00249_V001	557442	実著者	2004	
PB45_00251	PB45_00251_F001	0	実著者	2004	
PB45_00251	PB45_00251_V001	0	実著者	2004	
PB45_00254	PB45_00254_F001	1	実著者	2004	
PB45_00254	PB45_00254_V001	1	実著者	2004	
PB45_00256	PB45_00256_F001	857585	実著者	2004	
PB45_00256	PB45_00256_V001	857585	実著者	2004	
PB45_00257	PB45_00257_F001	980283	実著者	2004	n.d.-n.d.
PB45_00257	PB45_00257_V001	980283	実著者	2004	n.d.-n.d.
PB45_00260	PB45_00260_F001	129372	実著者	2004	
PB45_00260	PB45_00260_F001	817681	実著者	2004	
PB45_00260	PB45_00260_V001	129372	実著者	2004	
PB45_00260	PB45_00260_V001	817681	実著者	2004	
PB45_00262	PB45_00262_F001	344830	実著者	2004	
PB45_00262	PB45_00262_V001	344830	実著者	2004	
PB45_00264	PB45_00264_F001	261017	実著者	2004	
PB45_00264	PB45_00264_V001	261017	実著者	2004	
PB45_00265	PB45_00265_F001	687504	実著者	1998	
PB45_00265	PB45_00265_V001	687504	実著者	1998	
PB45_00271	PB45_00271_F001	149503	実著者	1998	
PB45_00271	PB45_00271_V001	149503	実著者	1998	
PB45_00272	PB45_00272_F001	966436	実著者	2004	
PB45_00272	PB45_00272_V001	966436	実著者	2004	
PB45_00275	PB45_00275_F001	32036	実著者	2004	
PB45_00275	PB45_00275_V001	32036	実著者	2004	
PB45_00277	PB45_00277_F001	1	実著者	2004	
PB45_00277	PB45_00277_V001	1	実著者	2004	
PB45_00278	PB45_00278_F001	956903	実著者	2004	
PB45_00278	PB45_00278_V001	956903	実著者	2004	
PB45_00279	PB45_00279_F001	53030	実著者	1997	
PB45_00279	PB45_00279_V001	53030	実著者	1997	
PB45_00281	PB45_00281_F001	0	実著者	2004	
PB45_00281	PB45_00281_V001	0	実著者	2004	
PB45_00282	PB45_00282_F001	663252	実著者	2004	
PB45_00282	PB45_00282_V001	663252	実著者	2004	
PB45_00284	PB45_00284_F001	2510501	実著者	2004	
PB45_00284	PB45_00284_F001	2510502	実著者	2004	
PB45_00284	PB45_00284_F001	2510503	実著者	2004	
PB45_00284	PB45_00284_V001	2510501	実著者	2004	
PB45_00284	PB45_00284_V001	2510502	実著者	2004	
PB45_00284	PB45_00284_V001	2510503	実著者	2004	
PB45_00285	PB45_00285_F001	966632	実著者	2004	
PB45_00285	PB45_00285_V001	966632	実著者	2004	
PB45_00286	PB45_00286_F001	1	実著者	2004	
PB45_00286	PB45_00286_V001	1	実著者	2004	
PB45_00287	PB45_00287_F001	795176	実著者	2004	
PB45_00287	PB45_00287_F002	795176	実著者	2004	
PB45_00287	PB45_00287_V001	795176	実著者	2004	
PB45_00289	PB45_00289_F001	849489	実著者	2004	1998
PB45_00289	PB45_00289_V001	849489	実著者	2004	1998
PB45_00296	PB45_00296_F001	541908	実著者	2004	
PB45_00296	PB45_00296_V001	541908	実著者	2004	
PB45_00299	PB45_00299_F001	953785	実著者	2004	
PB45_00299	PB45_00299_V001	953785	実著者	2004	
PB45_00306	PB45_00306_F001	193134	実著者	2004	
PB45_00306	PB45_00306_V001	193134	実著者	2004	
PB45_00307	PB45_00307_F001	2510265	実著者	2004	
PB45_00307	PB45_00307_V001	2510265	実著者	2004	
PB45_00314	PB45_00314_F001	552465	実著者	2004	
PB45_00314	PB45_00314_V001	552465	実著者	2004	
PB45_00316	PB45_00316_F001	409799	実著者	2004	
PB45_00316	PB45_00316_F001	980900	実著者	2004	
PB45_00316	PB45_00316_V001	409799	実著者	2004	
PB45_00316	PB45_00316_V001	980900	実著者	2004	
PB45_00323	PB45_00323_F001	997525	実著者	2004	
PB45_00323	PB45_00323_V001	997525	実著者	2004	
PB45_00327	PB45_00327_F001	2510257	実著者	2004	
PB45_00327	PB45_00327_V001	2510257	実著者	2004	
PB45_00328	PB45_00328_F001	1	実著者	2004	
PB45_00328	PB45_00328_V001	1	実著者	2004	
PB45_00331	PB45_00331_F001	54722	実著者	1990	
PB45_00331	PB45_00331_V001	54722	実著者	1990	
PB45_00333	PB45_00333_F001	81974	実著者	1977-1980	1891
PB45_00333	PB45_00333_F002	81974	実著者	1977-1980	1891
PB45_00333	PB45_00333_F003	81974	実著者	1977-1980	1891
PB45_00333	PB45_00333_V001	81974	実著者	1977-1980	1891
PB45_00338	PB45_00338_F001	2510273	実著者	2004	
PB45_00338	PB45_00338_V001	2510273	実著者	2004	
PB45_00339	PB45_00339_F001	823727	実著者	2004	
PB45_00339	PB45_00339_V001	823727	実著者	2004	
PB45_00342	PB45_00342_F001	963170	実著者	2004	
PB45_00342	PB45_00342_V001	963170	実著者	2004	
PB45_00343	PB45_00343_F001	0	実著者	1987	
PB45_00343	PB45_00343_V001	0	実著者	1987	
PB45_00346	PB45_00346_F001	905279	実著者	2004	
PB45_00346	PB45_00346_V001	905279	実著者	2004	
PB45_00348	PB45_00348_F001	936675	実著者	2004	
PB45_00348	PB45_00348_V001	936675	実著者	2004	
PB45_00349	PB45_00349_F001	0	実著者	2004	
PB45_00349	PB45_00349_V001	0	実著者	2004	
PB46_00001	PB46_00001_F001	220916	実著者	2004	
PB46_00001	PB46_00001_V001	220916	実著者	2004	
PB46_00002	PB46_00002_F001	159911	実著者	2004	
PB46_00002	PB46_00002_V001	159911	実著者	2004	
PB46_00003	PB46_00003_F001	161184	実著者	2004	
PB46_00003	PB46_00003_V001	161184	実著者	2004	
PB46_00005	PB46_00005_F001	386646	実著者	2004	
PB46_00005	PB46_00005_V001	386646	実著者	2004	
PB46_00007	PB46_00007_F001	679350	実著者	1998	1997
PB46_00007	PB46_00007_V001	679350	実著者	1998	1997
PB46_00008	PB46_00008_F001	321656	実著者	2004	
PB46_00008	PB46_00008_V001	321656	実著者	2004	
PB46_00010	PB46_00010_F001	2506700	実著者	2004	
PB46_00010	PB46_00010_V001	2506700	実著者	2004	
PB46_00011	PB46_00011_F001	210135	実著者	2004	
PB46_00011	PB46_00011_V001	210135	実著者	2004	
PB46_00012	PB46_00012_F001	962888	実著者	2004	
PB46_00012	PB46_00012_V001	962888	実著者	2004	
PB46_00014	PB46_00014_F001	944541	実著者	2004	
PB46_00014	PB46_00014_V001	944541	実著者	2004	
PB46_00015	PB46_00015_F001	895259	実著者	2004	
PB46_00015	PB46_00015_V001	895259	実著者	2004	
PB46_00019	PB46_00019_F001	168416	実著者	2004	
PB46_00019	PB46_00019_F002	168416	実著者	2004	
PB46_00019	PB46_00019_V001	168416	実著者	2004	
PB46_00020	PB46_00020_F001	52847	訳者	2004	
PB46_00020	PB46_00020_F001	2507438	原著者	2004	
PB46_00020	PB46_00020_F001	2507439	原著者	2004	
PB46_00020	PB46_00020_V001	52847	訳者	2004	
PB46_00020	PB46_00020_V001	2507438	原著者	2004	
PB46_00020	PB46_00020_V001	2507439	原著者	2004	
PB46_00021	PB46_00021_F001	191265	実著者	2004	
PB46_00021	PB46_00021_V001	191265	実著者	2004	
PB46_00023	PB46_00023_F001	360149	実著者	2004	
PB46_00023	PB46_00023_V001	360149	実著者	2004	
PB46_00024	PB46_00024_F001	212511	実著者	1976	
PB46_00024	PB46_00024_V001	212511	実著者	1976	
PB46_00026	PB46_00026_F001	842200	訳者	2004	
PB46_00026	PB46_00026_F001	983422	原著者	2004	
PB46_00026	PB46_00026_V001	842200	訳者	2004	
PB46_00026	PB46_00026_V001	983422	原著者	2004	
PB46_00027	PB46_00027_F001	2509566	実著者	2004	
PB46_00027	PB46_00027_F001	2509567	実著者	2004	
PB46_00027	PB46_00027_V001	2509566	実著者	2004	
PB46_00027	PB46_00027_V001	2509567	実著者	2004	
PB46_00028	PB46_00028_F001	326781	実著者	2004	
PB46_00028	PB46_00028_V001	326781	実著者	2004	
PB46_00029	PB46_00029_F001	916093	実著者	2002	
PB46_00029	PB46_00029_V001	916093	実著者	2002	
PB46_00034	PB46_00034_F001	99829	実著者	2001	
PB46_00034	PB46_00034_V001	99829	実著者	2001	
PB46_00039	PB46_00039_F001	0	実著者	2004	2003
PB46_00039	PB46_00039_V001	0	実著者	2004	2003
PB46_00040	PB46_00040_F001	2508515	実著者	2004	
PB46_00040	PB46_00040_V001	2508515	実著者	2004	
PB46_00043	PB46_00043_F001	27501	実著者	1989	
PB46_00043	PB46_00043_V001	27501	実著者	1989	
PB46_00044	PB46_00044_F001	948978	実著者	2004	
PB46_00044	PB46_00044_V001	948978	実著者	2004	
PB46_00045	PB46_00045_F001	544907	実著者	2004	2001
PB46_00045	PB46_00045_F002	544907	実著者	2004	2001
PB46_00045	PB46_00045_V001	544907	実著者	2004	2001
PB46_00047	PB46_00047_F001	392084	実著者	2004	
PB46_00047	PB46_00047_V001	392084	実著者	2004	
PB46_00048	PB46_00048_F001	740219	実著者	2004	
PB46_00048	PB46_00048_V001	740219	実著者	2004	
PB46_00051	PB46_00051_F001	82702	実著者	2004	
PB46_00051	PB46_00051_V001	82702	実著者	2004	
PB46_00052	PB46_00052_F001	386799	実著者	2004	
PB46_00052	PB46_00052_V001	386799	実著者	2004	
PB46_00059	PB46_00059_F001	943416	実著者	2004	
PB46_00059	PB46_00059_V001	943416	実著者	2004	
PB46_00060	PB46_00060_F001	131450	実著者	1992	
PB46_00060	PB46_00060_V001	131450	実著者	1992	
PB46_00061	PB46_00061_F001	0	実著者	2004	
PB46_00061	PB46_00061_V001	0	実著者	2004	
PB46_00062	PB46_00062_F001	961973	実著者	2004	
PB46_00062	PB46_00062_V001	961973	実著者	2004	
